Date,Value
2021-09-30,252.02466283668005
2021-10-31,258.2169758194869
2021-11-30,242.3760681374905
2021-12-31,248.50030399219912
2022-01-31,251.17017915272447
2022-02-28,263.31821946118765
2022-03-31,267.9893093516874
2022-04-30,270.7649958569382
2022-05-31,275.28643959260404
2022-06-30,263.17188748626575
2022-07-31,266.86656492270345
2022-08-31,277.165750047245
2022-09-30,269.9505057785768
2022-10-31,276.0411178434824
2022-11-30,284.5150337145756
2022-12-31,285.86422937259255
2023-01-31,286.9201053695367
2023-02-28,275.1761623367897
2023-03-31,275.1742174850033
2023-04-30,278.3705155014564
2023-05-31,270.70255345377916
2023-06-30,269.14919936593355
2023-07-31,271.2910843918976
2023-08-31,276.9181445375051
2023-09-30,265.34777843781
2023-10-31,251.7697128632317
2023-11-30,238.87634615662364
2023-12-31,247.54152187124845
2024-01-31,242.47984919313913
2024-02-29,250.24052416186896
2024-03-31,250.00759581911197
2024-04-30,254.6481693274004
2024-05-31,249.75256214947365
2024-06-30,237.85858184117194
2024-07-31,236.90174656158445
2024-08-31,241.51154058384319
2024-09-30,260.00311556662245
2024-10-31,250.24681735133635
2024-11-30,235.95585431783581
2024-12-31,226.38188828091285
2025-01-31,210.28127427849174
2025-02-28,208.19822239178228
2025-03-31,188.03965215352244
2025-04-30,194.7679266516056
2025-05-31,176.24224869178482
2025-06-30,166.32740736331363
2025-07-31,185.4332323673304
2025-08-31,190.6990360177569
2025-09-30,197.88972627588063
2025-10-31,186.94687877171026
2025-11-30,181.63678863787413
