Date,Value
2010-01-31,100.0
2010-02-28,100.80611651304712
2010-03-31,99.737135385379
2010-04-30,95.03896131511199
2010-05-31,94.34212813129447
2010-06-30,94.92254960977962
2010-07-31,98.35996311731007
2010-08-31,101.97631128306655
2010-09-30,95.0187934204124
2010-10-31,99.23884780598068
2010-11-30,91.19322698580915
2010-12-31,97.43876336553288
2011-01-31,94.63409753580994
2011-02-28,94.51750790025703
2011-03-31,120.95794304894585
2011-04-30,139.6254897597126
2011-05-31,102.01610298243709
2011-06-30,97.86047984204545
2011-07-31,95.79856345823019
2011-08-31,92.23262656302383
2011-09-30,78.34411536060702
2011-10-31,78.32097542533225
2011-11-30,79.04519426878151
2011-12-31,80.72435615521434
2012-01-31,80.72090628069576
2012-02-29,83.66155328382678
2012-03-31,84.64003488638718
2012-04-30,90.18495457242732
2012-05-31,83.46646629034544
2012-06-30,86.32874421489896
2012-07-31,80.80227962581488
2012-08-31,84.03117285290051
2012-09-30,84.67004008393208
2012-10-31,85.71046399254179
2012-11-30,78.06507831016539
2012-12-31,79.00736466330852
2013-01-31,85.04511725656924
2013-02-28,80.14571974177377
2013-03-31,89.25496937628449
2013-04-30,82.30093130786862
2013-05-31,81.7596925526932
2013-06-30,75.63642875188857
2013-07-31,77.77681505504648
2013-08-31,74.27299581248221
2013-09-30,74.53762346116865
2013-10-31,109.31616069691867
2013-11-30,95.61278166163176
2013-12-31,135.03580442257288
2014-01-31,133.81884871478752
2014-02-28,136.50625189842765
2014-03-31,140.25144553689992
2014-04-30,132.016896018161
2014-05-31,112.34090952998343
2014-06-30,119.46625780891802
2014-07-31,106.58329766747497
2014-08-31,108.32225275836545
2014-09-30,108.93360380898034
2014-10-31,115.62257032603036
2014-11-30,111.17104807866328
2014-12-31,98.11106967002652
2015-01-31,101.28941948616426
2015-02-28,99.43246738437733
2015-03-31,68.68508625659936
2015-04-30,84.53608867244039
2015-05-31,84.75292909018718
2015-06-30,73.58750543663662
2015-07-31,81.11844871606088
2015-08-31,74.1155686921489
2015-09-30,79.01976770273632
2015-10-31,74.73006500349054
2015-11-30,74.67467076661322
2015-12-31,60.90151401292142
2016-01-31,60.64104443190226
2016-02-29,54.83442326207003
2016-03-31,57.67437575312834
2016-04-30,60.98173981254176
2016-05-31,58.67894354350119
2016-06-30,61.18813916241037
2016-07-31,64.80402988994696
2016-08-31,69.01128534046703
2016-09-30,65.77157884130989
2016-10-31,75.18360545300466
2016-11-30,73.63771075367546
2016-12-31,65.68550626708316
2017-01-31,66.19118142046463
2017-02-28,62.37714220194563
2017-03-31,55.612595837218635
2017-04-30,52.237292602207916
2017-05-31,51.49283949577542
2017-06-30,49.570568856688865
2017-07-31,47.62801335994642
2017-08-31,47.515769058514884
2017-09-30,47.10602168820306
2017-10-31,43.89034431633813
2017-11-30,40.07229072595804
2017-12-31,40.27891953387267
2018-01-31,40.094867877544885
2018-02-28,38.15698313988524
2018-03-31,38.76658206524102
2018-04-30,37.79025473307557
2018-05-31,36.72144949732966
2018-06-30,34.474599606759
2018-07-31,36.95702337346413
2018-08-31,36.40519991666085
2018-09-30,37.31557032898241
2018-10-31,35.849278604669614
2018-11-30,34.928660886703774
2018-12-31,32.783924315894296
2019-01-31,35.96882163500296
2019-02-28,36.117970828562704
2019-03-31,34.37905345803618
2019-04-30,35.23616737201086
2019-05-31,34.891661838818706
2019-06-30,36.26769433560045
2019-07-31,36.505181093533736
2019-08-31,35.37783503123506
2019-09-30,33.091236517705426
2019-10-31,30.95711300283659
2019-11-30,31.758054914971773
2019-12-31,31.8142519115029
2020-01-31,33.729389074051284
2020-02-29,30.978753844877225
2020-03-31,28.167403954177356
2020-04-30,32.583833292917674
2020-05-31,40.315247055400334
2020-06-30,40.28293423882265
2020-07-31,44.10514396098376
2020-08-31,43.78394303450335
2020-09-30,44.46625604948149
2020-10-31,43.32862734700136
2020-11-30,46.718559243942934
2020-12-31,46.67607597453877
2021-01-31,47.5497070422528
2021-02-28,49.208840730971474
2021-03-31,50.026747345338826
2021-04-30,50.567699354030715
2021-05-31,48.80235631590467
2021-06-30,49.42111720058089
2021-07-31,38.107542785109345
2021-08-31,38.33758247810699
2021-09-30,37.8241407355204
2021-10-31,37.0151462286823
2021-11-30,35.30904651571591
2021-12-31,36.79980622810416
2022-01-31,37.009802353408794
2022-02-28,36.31692636276219
2022-03-31,34.843467503524856
2022-04-30,34.23343460659463
2022-05-31,35.47332259728332
2022-06-30,34.88795148925998
2022-07-31,33.43231558448613
2022-08-31,34.778664600021955
2022-09-30,34.12618843883428
2022-10-31,33.88946943281576
2022-11-30,32.63685236828326
2022-12-31,33.20871666119015
2023-01-31,32.368591932054926
2023-02-28,31.667030954208723
2023-03-31,29.823056337090026
2023-04-30,28.55586085395812
2023-05-31,28.753914993064683
2023-06-30,27.32613249729625
2023-07-31,27.90045895331203
2023-08-31,28.017478293874394
2023-09-30,27.754857625051937
2023-10-31,26.035186846264924
2023-11-30,27.439485194558245
2023-12-31,27.60396701115635
2024-01-31,27.193785964906837
2024-02-29,27.554773938005063
2024-03-31,27.05172167082071
2024-04-30,27.799067055807143
2024-05-31,30.277486813395555
2024-06-30,29.972808845037207
2024-07-31,29.94966116515404
2024-08-31,31.12984524274294
2024-09-30,30.933268041107
2024-10-31,30.985411902711736
2024-11-30,29.299899821551335
2024-12-31,28.175965067985764
2025-01-31,26.776099544062166
2025-02-28,27.737004929138326
2025-03-31,26.949770162132896
2025-04-30,28.52784182493025
2025-05-31,26.918879419781483
2025-06-30,25.761762285672248
